timestamp,AmbientLightSensor
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,24.88937569
1.63565E+12,22.8445015
1.63565E+12,22.8445015
1.63565E+12,22.8445015
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,24.88100052
1.63565E+12,5.632000446
1.63565E+12,5.632000446
1.63565E+12,5.632000446
1.63565E+12,5.632000446
1.63565E+12,5.632000446
1.63565E+12,5.632000446
1.63565E+12,5.632000446
1.63565E+12,5.632000446
1.63565E+12,5.632000446
1.63565E+12,9.004000664
1.63565E+12,9.004000664
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,47.7948761
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,5.385625362
1.63565E+12,40.95550156
1.63565E+12,40.95550156
1.63565E+12,47.87800217
1.63565E+12,47.87800217
1.63565E+12,47.87800217
1.63565E+12,47.87800217
1.63565E+12,47.87800217
1.63565E+12,47.87800217
1.63565E+12,47.87800217
1.63565E+12,47.87800217
1.63565E+12,43.73600388
1.63565E+12,43.73600388
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,5.351875305
1.63565E+12,37.47787857
1.63565E+12,37.47787857
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,17.96300125
1.63565E+12,17.96300125
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,5.067625046
1.63565E+12,33.83450317
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,47.96937561
1.63565E+12,13.81950092
1.63565E+12,13.81950092
1.63565E+12,5.359250069
1.63565E+12,5.359250069
1.63565E+12,5.359250069
1.63565E+12,5.359250069
1.63565E+12,5.359250069
1.63565E+12,5.359250069
1.63565E+12,5.359250069
1.63565E+12,5.359250069
1.63565E+12,5.359250069
1.63565E+12,23.13887596
1.63565E+12,23.13887596
1.63565E+12,47.77037811
1.63565E+12,47.77037811
1.63565E+12,47.77037811
1.63565E+12,47.77037811
1.63565E+12,47.77037811
1.63565E+12,47.77037811
1.63565E+12,47.77037811
1.63565E+12,47.77037811
1.63565E+12,47.77037811
1.63565E+12,21.47162628
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,5.434000492
1.63565E+12,24.53262711
1.63565E+12,24.53262711
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,47.89487839
1.63565E+12,43.53700256
1.63565E+12,43.53700256
1.63565E+12,5.393000126
1.63565E+12,5.393000126
1.63565E+12,5.393000126
1.63565E+12,5.393000126
1.63565E+12,5.393000126
1.63565E+12,5.393000126
1.63565E+12,5.393000126
1.63565E+12,5.393000126
1.63565E+12,5.393000126
1.63565E+12,9.556750298
1.63565E+12,9.556750298
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,47.80337906
1.63565E+12,7.308875561
1.63565E+12,7.308875561
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,5.209750175
1.63565E+12,4.556500435
1.63565E+12,4.556500435
1.63565E+12,4.556500435
1.63565E+12,4.556500435
1.63565E+12,4.556500435
1.63565E+12,4.556500435
1.63565E+12,4.556500435
1.63565E+12,4.556500435
1.63565E+12,42.35937881
1.63565E+12,42.35937881
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,47.0408783
1.63565E+12,16.19012642
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,33.51887512
1.63565E+12,33.51887512
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,48.31762695
1.63565E+12,23.40437698
1.63565E+12,23.40437698
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.904750347
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,5.04562521
1.63565E+12,28.19200134
1.63565E+12,28.19200134
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,32.38300323
1.63565E+12,32.38300323
1.63565E+12,4.645750046
1.63565E+12,4.645750046
1.63565E+12,4.645750046
1.63565E+12,4.645750046
1.63565E+12,4.645750046
1.63565E+12,4.645750046
1.63565E+12,4.645750046
1.63565E+12,4.645750046
1.63565E+12,4.645750046
1.63565E+12,26.69825172
1.63565E+12,26.69825172
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,37.14700317
1.63565E+12,37.14700317
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,4.761500359
1.63565E+12,11.12525082
1.63565E+12,11.12525082
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,47.18237686
1.63565E+12,4.925625324
1.63565E+12,4.925625324
1.63565E+12,4.925625324
1.63565E+12,4.925625324
1.63565E+12,4.925625324
1.63565E+12,4.925625324
1.63565E+12,4.925625324
1.63565E+12,4.925625324
1.63565E+12,4.925625324
1.63565E+12,5.713875294
1.63565E+12,5.713875294
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,46.9748764
1.63565E+12,10.62850094
1.63565E+12,10.62850094
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,4.850875378
1.63565E+12,35.16337585
1.63565E+12,35.16337585
1.63565E+12,47.31537628
1.63565E+12,47.31537628
1.63565E+12,47.31537628
1.63565E+12,47.31537628
1.63565E+12,47.31537628
1.63565E+12,47.31537628
1.63565E+12,47.31537628
1.63565E+12,47.31537628
1.63565E+12,47.31537628
1.63565E+12,17.39850044
1.63565E+12,17.39850044
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
1.63565E+12,4.675000191
